id,mean_daily_demand,std_daily_demand,safety_stock,reorder_point,order_up_to,newsvendor_q,service_level,lead_time_days
HOBBIES_1_093_CA_1_evaluation,0.2234,0.4018,1.75,3.31,4.88,2.59,0.95,7
HOBBIES_1_052_CA_1_evaluation,0.2231,0.3345,1.46,3.02,4.58,2.42,0.95,7
HOBBIES_1_033_CA_1_evaluation,0.223,0.417,1.81,3.38,4.94,2.63,0.95,7
FOODS_1_008_CA_1_evaluation,0.2229,0.4347,1.89,3.45,5.01,2.67,0.95,7
HOBBIES_1_285_CA_1_evaluation,0.2228,0.3131,1.36,2.92,4.48,2.36,0.95,7
HOUSEHOLD_2_329_CA_1_evaluation,0.2227,0.3234,1.41,2.97,4.52,2.39,0.95,7
HOUSEHOLD_2_254_CA_1_evaluation,0.2225,0.3942,1.72,3.27,4.83,2.57,0.95,7
HOBBIES_1_365_CA_1_evaluation,0.2223,0.375,1.63,3.19,4.74,2.52,0.95,7
HOBBIES_1_272_CA_1_evaluation,0.2222,0.3659,1.59,3.15,4.7,2.49,0.95,7
FOODS_1_024_CA_1_evaluation,0.2222,0.5133,2.23,3.79,5.34,2.87,0.95,7
HOUSEHOLD_1_232_CA_1_evaluation,0.222,0.5388,2.34,3.9,5.45,2.93,0.95,7
HOBBIES_1_390_CA_1_evaluation,0.2217,0.3723,1.62,3.17,4.72,2.51,0.95,7
HOBBIES_1_239_CA_1_evaluation,0.2216,0.4026,1.75,3.3,4.85,2.58,0.95,7
FOODS_3_364_CA_1_evaluation,0.2213,0.5592,2.43,3.98,5.53,2.98,0.95,7
FOODS_3_171_CA_1_evaluation,0.2213,0.4623,2.01,3.56,5.11,2.73,0.95,7
HOUSEHOLD_2_461_CA_1_evaluation,0.2212,0.3656,1.59,3.14,4.69,2.48,0.95,7
HOUSEHOLD_1_036_CA_1_evaluation,0.2212,0.4258,1.85,3.4,4.95,2.64,0.95,7
FOODS_1_091_CA_1_evaluation,0.2211,0.4457,1.94,3.49,5.04,2.69,0.95,7
FOODS_1_009_CA_1_evaluation,0.221,0.51,2.22,3.77,5.31,2.85,0.95,7
HOBBIES_2_044_CA_1_evaluation,0.2209,0.3669,1.6,3.14,4.69,2.49,0.95,7
HOBBIES_1_039_CA_1_evaluation,0.2206,0.3653,1.59,3.13,4.68,2.48,0.95,7
FOODS_3_571_CA_1_evaluation,0.2206,0.4136,1.8,3.34,4.89,2.6,0.95,7
FOODS_2_214_CA_1_evaluation,0.2202,0.6558,2.85,4.39,5.94,3.22,0.95,7
HOBBIES_1_012_CA_1_evaluation,0.2202,0.3825,1.66,3.21,4.75,2.52,0.95,7
HOBBIES_2_139_CA_1_evaluation,0.2202,0.3904,1.7,3.24,4.78,2.54,0.95,7
HOUSEHOLD_2_048_CA_1_evaluation,0.22,0.367,1.6,3.14,4.68,2.48,0.95,7
HOUSEHOLD_1_081_CA_1_evaluation,0.2197,0.4213,1.83,3.37,4.91,2.62,0.95,7
HOBBIES_1_191_CA_1_evaluation,0.2197,0.3923,1.71,3.25,4.78,2.54,0.95,7
HOUSEHOLD_2_105_CA_1_evaluation,0.2195,0.3749,1.63,3.17,4.71,2.5,0.95,7
HOUSEHOLD_1_206_CA_1_evaluation,0.2194,0.4384,1.91,3.44,4.98,2.66,0.95,7
FOODS_1_151_CA_1_evaluation,0.2194,0.4404,1.92,3.45,4.99,2.66,0.95,7
HOBBIES_1_322_CA_1_evaluation,0.2191,0.3618,1.57,3.11,4.64,2.46,0.95,7
HOBBIES_1_325_CA_1_evaluation,0.2191,0.3782,1.65,3.18,4.71,2.5,0.95,7
HOUSEHOLD_2_445_CA_1_evaluation,0.2188,0.3772,1.64,3.17,4.7,2.5,0.95,7
HOUSEHOLD_2_406_CA_1_evaluation,0.2188,0.3845,1.67,3.2,4.74,2.52,0.95,7
HOUSEHOLD_2_372_CA_1_evaluation,0.2187,0.3517,1.53,3.06,4.59,2.43,0.95,7
FOODS_2_042_CA_1_evaluation,0.2186,0.489,2.13,3.66,5.19,2.78,0.95,7
HOBBIES_2_065_CA_1_evaluation,0.2186,0.3718,1.62,3.15,4.68,2.48,0.95,7
HOUSEHOLD_1_210_CA_1_evaluation,0.2185,0.3625,1.58,3.11,4.64,2.46,0.95,7
FOODS_3_443_CA_1_evaluation,0.2185,0.4124,1.79,3.32,4.85,2.58,0.95,7
HOUSEHOLD_2_244_CA_1_evaluation,0.2184,0.382,1.66,3.19,4.72,2.51,0.95,7
FOODS_3_293_CA_1_evaluation,0.2182,0.4485,1.95,3.48,5.01,2.68,0.95,7
HOBBIES_1_307_CA_1_evaluation,0.2182,0.3813,1.66,3.19,4.71,2.5,0.95,7
HOUSEHOLD_2_396_CA_1_evaluation,0.2181,0.3253,1.42,2.94,4.47,2.36,0.95,7
HOBBIES_2_073_CA_1_evaluation,0.2179,0.3338,1.45,2.98,4.5,2.38,0.95,7
HOUSEHOLD_2_337_CA_1_evaluation,0.2178,0.3821,1.66,3.19,4.71,2.5,0.95,7
HOBBIES_1_246_CA_1_evaluation,0.2177,0.3134,1.36,2.89,4.41,2.33,0.95,7
HOBBIES_1_175_CA_1_evaluation,0.2174,0.2456,1.07,2.59,4.11,2.15,0.95,7
FOODS_3_427_CA_1_evaluation,0.2173,0.5754,2.5,4.03,5.55,2.99,0.95,7
HOUSEHOLD_2_028_CA_1_evaluation,0.2173,0.381,1.66,3.18,4.7,2.5,0.95,7
HOBBIES_2_122_CA_1_evaluation,0.2172,0.3448,1.5,3.02,4.54,2.4,0.95,7
HOUSEHOLD_2_107_CA_1_evaluation,0.2172,0.3706,1.61,3.13,4.65,2.47,0.95,7
HOUSEHOLD_2_334_CA_1_evaluation,0.217,0.3665,1.59,3.11,4.63,2.46,0.95,7
FOODS_2_008_CA_1_evaluation,0.2169,0.4074,1.77,3.29,4.81,2.56,0.95,7
FOODS_2_362_CA_1_evaluation,0.2169,0.3778,1.64,3.16,4.68,2.48,0.95,7
HOUSEHOLD_1_496_CA_1_evaluation,0.2168,0.3706,1.61,3.13,4.65,2.47,0.95,7
HOUSEHOLD_1_260_CA_1_evaluation,0.2168,0.4187,1.82,3.34,4.86,2.59,0.95,7
HOBBIES_1_061_CA_1_evaluation,0.2166,0.2668,1.16,2.68,4.19,2.2,0.95,7
HOBBIES_1_117_CA_1_evaluation,0.2165,0.3772,1.64,3.16,4.67,2.48,0.95,7
HOBBIES_2_116_CA_1_evaluation,0.2164,0.3806,1.66,3.17,4.69,2.49,0.95,7
HOUSEHOLD_2_194_CA_1_evaluation,0.2164,0.3593,1.56,3.08,4.59,2.43,0.95,7
HOBBIES_1_190_CA_1_evaluation,0.2163,0.3544,1.54,3.06,4.57,2.42,0.95,7
HOUSEHOLD_1_477_CA_1_evaluation,0.2162,0.4363,1.9,3.41,4.93,2.63,0.95,7
HOBBIES_1_054_CA_1_evaluation,0.2162,0.3705,1.61,3.13,4.64,2.46,0.95,7
HOUSEHOLD_1_108_CA_1_evaluation,0.216,0.4178,1.82,3.33,4.84,2.58,0.95,7
HOBBIES_1_227_CA_1_evaluation,0.2159,0.3324,1.45,2.96,4.47,2.36,0.95,7
HOBBIES_1_082_CA_1_evaluation,0.2159,0.3439,1.5,3.01,4.52,2.39,0.95,7
HOBBIES_1_275_CA_1_evaluation,0.2158,0.5904,2.57,4.08,5.59,3.02,0.95,7
HOUSEHOLD_2_441_CA_1_evaluation,0.2153,0.3815,1.66,3.17,4.67,2.48,0.95,7
HOBBIES_1_274_CA_1_evaluation,0.215,0.2614,1.14,2.64,4.15,2.17,0.95,7
HOUSEHOLD_1_148_CA_1_evaluation,0.2149,0.3889,1.69,3.2,4.7,2.5,0.95,7
HOUSEHOLD_2_381_CA_1_evaluation,0.2144,0.3592,1.56,3.06,4.56,2.42,0.95,7
HOBBIES_2_049_CA_1_evaluation,0.2143,0.3599,1.57,3.07,4.57,2.42,0.95,7
HOBBIES_1_217_CA_1_evaluation,0.2143,0.3611,1.57,3.07,4.57,2.42,0.95,7
FOODS_3_188_CA_1_evaluation,0.2143,0.547,2.38,3.88,5.38,2.9,0.95,7
HOBBIES_2_046_CA_1_evaluation,0.2141,0.3528,1.54,3.03,4.53,2.4,0.95,7
HOUSEHOLD_2_208_CA_1_evaluation,0.2141,0.3549,1.54,3.04,4.54,2.41,0.95,7
HOBBIES_1_311_CA_1_evaluation,0.2139,0.3979,1.73,3.23,4.73,2.52,0.95,7
FOODS_2_178_CA_1_evaluation,0.2138,0.5467,2.38,3.88,5.37,2.9,0.95,7
HOBBIES_1_149_CA_1_evaluation,0.2138,0.7036,3.06,4.56,6.06,3.3,0.95,7
FOODS_2_324_CA_1_evaluation,0.2137,0.596,2.59,4.09,5.59,3.02,0.95,7
FOODS_2_031_CA_1_evaluation,0.2137,0.4763,2.07,3.57,5.06,2.71,0.95,7
FOODS_1_056_CA_1_evaluation,0.2136,0.6632,2.89,4.38,5.88,3.19,0.95,7
HOUSEHOLD_2_092_CA_1_evaluation,0.2135,0.3821,1.66,3.16,4.65,2.47,0.95,7
HOUSEHOLD_2_019_CA_1_evaluation,0.2135,0.3832,1.67,3.16,4.66,2.48,0.95,7
HOUSEHOLD_2_144_CA_1_evaluation,0.2134,0.3718,1.62,3.11,4.61,2.45,0.95,7
HOUSEHOLD_2_227_CA_1_evaluation,0.2133,0.3348,1.46,2.95,4.44,2.35,0.95,7
HOUSEHOLD_2_279_CA_1_evaluation,0.2132,0.4041,1.76,3.25,4.74,2.53,0.95,7
HOBBIES_2_142_CA_1_evaluation,0.2132,0.269,1.17,2.66,4.16,2.18,0.95,7
HOUSEHOLD_1_060_CA_1_evaluation,0.213,0.3236,1.41,2.9,4.39,2.32,0.95,7
FOODS_1_057_CA_1_evaluation,0.2128,0.3986,1.73,3.22,4.71,2.51,0.95,7
FOODS_1_022_CA_1_evaluation,0.2128,0.379,1.65,3.14,4.63,2.46,0.95,7
HOUSEHOLD_2_415_CA_1_evaluation,0.2121,0.2635,1.15,2.63,4.12,2.16,0.95,7
FOODS_3_421_CA_1_evaluation,0.212,0.491,2.14,3.62,5.1,2.74,0.95,7
HOBBIES_1_102_CA_1_evaluation,0.212,0.3573,1.56,3.04,4.52,2.4,0.95,7
FOODS_1_209_CA_1_evaluation,0.2119,0.4295,1.87,3.35,4.84,2.58,0.95,7
HOUSEHOLD_2_230_CA_1_evaluation,0.2114,0.1281,0.56,2.04,3.52,1.81,0.95,7
HOUSEHOLD_2_309_CA_1_evaluation,0.2114,0.1352,0.59,2.07,3.55,1.83,0.95,7
HOUSEHOLD_2_417_CA_1_evaluation,0.211,0.3681,1.6,3.08,4.56,2.42,0.95,7
HOBBIES_2_062_CA_1_evaluation,0.2109,0.3545,1.54,3.02,4.5,2.38,0.95,7
HOBBIES_1_051_CA_1_evaluation,0.2106,0.3922,1.71,3.18,4.65,2.48,0.95,7
FOODS_2_040_CA_1_evaluation,0.2104,0.4695,2.04,3.52,4.99,2.67,0.95,7
HOUSEHOLD_2_272_CA_1_evaluation,0.2104,0.3647,1.59,3.06,4.53,2.41,0.95,7
HOBBIES_1_020_CA_1_evaluation,0.2102,0.3927,1.71,3.18,4.65,2.48,0.95,7
HOBBIES_2_123_CA_1_evaluation,0.21,0.3171,1.38,2.85,4.32,2.28,0.95,7
HOUSEHOLD_1_417_CA_1_evaluation,0.2098,0.4478,1.95,3.42,4.89,2.61,0.95,7
HOUSEHOLD_2_189_CA_1_evaluation,0.2096,0.379,1.65,3.12,4.58,2.44,0.95,7
HOUSEHOLD_2_462_CA_1_evaluation,0.2095,0.3727,1.62,3.09,4.55,2.42,0.95,7
HOBBIES_2_017_CA_1_evaluation,0.2094,0.3169,1.38,2.84,4.31,2.28,0.95,7
HOUSEHOLD_2_046_CA_1_evaluation,0.2093,0.3902,1.7,3.16,4.63,2.46,0.95,7
HOUSEHOLD_2_350_CA_1_evaluation,0.2092,0.3909,1.7,3.17,4.63,2.47,0.95,7
HOBBIES_2_030_CA_1_evaluation,0.2091,0.3215,1.4,2.86,4.33,2.29,0.95,7
HOUSEHOLD_2_455_CA_1_evaluation,0.2091,0.3741,1.63,3.09,4.56,2.42,0.95,7
HOUSEHOLD_1_049_CA_1_evaluation,0.2089,0.292,1.27,2.73,4.2,2.21,0.95,7
HOBBIES_1_035_CA_1_evaluation,0.2088,0.3526,1.53,3.0,4.46,2.36,0.95,7
HOBBIES_1_257_CA_1_evaluation,0.2086,0.3593,1.56,3.02,4.48,2.38,0.95,7
HOUSEHOLD_2_112_CA_1_evaluation,0.2086,0.3701,1.61,3.07,4.53,2.41,0.95,7
HOUSEHOLD_2_514_CA_1_evaluation,0.2085,0.3814,1.66,3.12,4.58,2.44,0.95,7
HOUSEHOLD_2_069_CA_1_evaluation,0.2085,0.378,1.64,3.1,4.56,2.43,0.95,7
HOUSEHOLD_2_173_CA_1_evaluation,0.2083,0.3746,1.63,3.09,4.55,2.42,0.95,7
HOUSEHOLD_2_242_CA_1_evaluation,0.2081,0.3441,1.5,2.95,4.41,2.34,0.95,7
HOUSEHOLD_2_177_CA_1_evaluation,0.2076,0.4112,1.79,3.24,4.7,2.51,0.95,7
HOBBIES_1_011_CA_1_evaluation,0.2076,0.2511,1.09,2.55,4.0,2.1,0.95,7
HOUSEHOLD_2_223_CA_1_evaluation,0.2073,0.4,1.74,3.19,4.64,2.47,0.95,7
HOUSEHOLD_2_487_CA_1_evaluation,0.2068,0.3279,1.43,2.87,4.32,2.29,0.95,7
HOUSEHOLD_2_182_CA_1_evaluation,0.2068,0.381,1.66,3.11,4.55,2.42,0.95,7
HOUSEHOLD_2_063_CA_1_evaluation,0.2068,0.3069,1.34,2.78,4.23,2.23,0.95,7
HOUSEHOLD_2_433_CA_1_evaluation,0.2066,0.354,1.54,2.99,4.43,2.35,0.95,7
FOODS_2_246_CA_1_evaluation,0.2065,0.4499,1.96,3.4,4.85,2.6,0.95,7
HOBBIES_2_071_CA_1_evaluation,0.2064,0.3197,1.39,2.84,4.28,2.26,0.95,7
HOBBIES_2_134_CA_1_evaluation,0.2063,0.2973,1.29,2.74,4.18,2.21,0.95,7
HOBBIES_1_002_CA_1_evaluation,0.2062,0.364,1.58,3.03,4.47,2.37,0.95,7
HOUSEHOLD_1_092_CA_1_evaluation,0.2062,0.2475,1.08,2.52,3.96,2.08,0.95,7
FOODS_2_358_CA_1_evaluation,0.2062,0.5239,2.28,3.72,5.17,2.78,0.95,7
HOUSEHOLD_2_422_CA_1_evaluation,0.2061,0.3634,1.58,3.02,4.47,2.37,0.95,7
FOODS_2_067_CA_1_evaluation,0.206,0.5723,2.49,3.93,5.37,2.91,0.95,7
HOUSEHOLD_1_058_CA_1_evaluation,0.2059,0.488,2.12,3.56,5.01,2.69,0.95,7
HOUSEHOLD_1_356_CA_1_evaluation,0.2054,0.3021,1.31,2.75,4.19,2.21,0.95,7
HOUSEHOLD_2_097_CA_1_evaluation,0.2054,0.3314,1.44,2.88,4.32,2.29,0.95,7
HOBBIES_2_010_CA_1_evaluation,0.2052,0.0876,0.38,1.82,3.25,1.66,0.95,7
HOBBIES_1_336_CA_1_evaluation,0.2051,0.1111,0.48,1.92,3.36,1.72,0.95,7
FOODS_3_165_CA_1_evaluation,0.2049,0.349,1.52,2.95,4.39,2.33,0.95,7
HOUSEHOLD_2_473_CA_1_evaluation,0.2049,0.354,1.54,2.97,4.41,2.34,0.95,7
HOBBIES_2_002_CA_1_evaluation,0.2049,0.3731,1.62,3.06,4.49,2.39,0.95,7
HOUSEHOLD_2_387_CA_1_evaluation,0.2048,0.282,1.23,2.66,4.09,2.16,0.95,7
HOBBIES_2_019_CA_1_evaluation,0.2048,0.318,1.38,2.82,4.25,2.25,0.95,7
HOUSEHOLD_2_032_CA_1_evaluation,0.2047,0.3671,1.6,3.03,4.46,2.37,0.95,7
HOBBIES_2_038_CA_1_evaluation,0.2047,0.2273,0.99,2.42,3.85,2.01,0.95,7
HOUSEHOLD_2_163_CA_1_evaluation,0.2047,0.3244,1.41,2.84,4.28,2.26,0.95,7
HOBBIES_1_136_CA_1_evaluation,0.2046,0.2011,0.88,2.31,3.74,1.95,0.95,7
HOUSEHOLD_1_209_CA_1_evaluation,0.2046,0.5203,2.26,3.7,5.13,2.76,0.95,7
HOUSEHOLD_2_448_CA_1_evaluation,0.2046,0.381,1.66,3.09,4.52,2.41,0.95,7
HOBBIES_2_039_CA_1_evaluation,0.2046,0.3707,1.61,3.05,4.48,2.38,0.95,7
FOODS_1_119_CA_1_evaluation,0.2043,0.3599,1.57,3.0,4.43,2.35,0.95,7
FOODS_2_230_CA_1_evaluation,0.2041,0.4331,1.88,3.31,4.74,2.54,0.95,7
FOODS_1_126_CA_1_evaluation,0.2041,0.3897,1.7,3.12,4.55,2.43,0.95,7
HOUSEHOLD_2_134_CA_1_evaluation,0.204,0.3135,1.36,2.79,4.22,2.23,0.95,7
HOUSEHOLD_2_161_CA_1_evaluation,0.2039,0.2466,1.07,2.5,3.93,2.06,0.95,7
HOBBIES_1_205_CA_1_evaluation,0.2038,0.3456,1.5,2.93,4.36,2.31,0.95,7
FOODS_2_341_CA_1_evaluation,0.2038,0.5905,2.57,4.0,5.42,2.94,0.95,7
HOUSEHOLD_1_124_CA_1_evaluation,0.2038,0.4265,1.86,3.28,4.71,2.52,0.95,7
HOUSEHOLD_2_168_CA_1_evaluation,0.2038,0.3449,1.5,2.93,4.35,2.31,0.95,7
HOBBIES_2_128_CA_1_evaluation,0.2037,0.3546,1.54,2.97,4.39,2.33,0.95,7
HOUSEHOLD_2_360_CA_1_evaluation,0.2035,0.3721,1.62,3.04,4.47,2.38,0.95,7
FOODS_2_032_CA_1_evaluation,0.2033,0.4572,1.99,3.41,4.84,2.59,0.95,7
FOODS_2_287_CA_1_evaluation,0.2033,0.4511,1.96,3.39,4.81,2.58,0.95,7
HOUSEHOLD_1_436_CA_1_evaluation,0.2032,0.3638,1.58,3.01,4.43,2.35,0.95,7
HOUSEHOLD_2_421_CA_1_evaluation,0.2031,0.3118,1.36,2.78,4.2,2.22,0.95,7
HOUSEHOLD_2_130_CA_1_evaluation,0.2031,0.3919,1.71,3.13,4.55,2.43,0.95,7
FOODS_3_153_CA_1_evaluation,0.203,0.4285,1.86,3.29,4.71,2.52,0.95,7
HOUSEHOLD_2_111_CA_1_evaluation,0.2029,0.3483,1.52,2.94,4.36,2.31,0.95,7
HOUSEHOLD_1_388_CA_1_evaluation,0.2027,0.367,1.6,3.02,4.44,2.36,0.95,7
HOBBIES_2_089_CA_1_evaluation,0.2025,0.2769,1.21,2.62,4.04,2.13,0.95,7
HOBBIES_1_184_CA_1_evaluation,0.2023,0.3701,1.61,3.03,4.44,2.36,0.95,7
HOUSEHOLD_1_253_CA_1_evaluation,0.2023,0.3791,1.65,3.07,4.48,2.39,0.95,7
HOUSEHOLD_2_021_CA_1_evaluation,0.2021,0.3962,1.72,3.14,4.55,2.43,0.95,7
HOBBIES_1_396_CA_1_evaluation,0.2021,0.1985,0.86,2.28,3.69,1.92,0.95,7
HOUSEHOLD_2_458_CA_1_evaluation,0.2019,0.284,1.24,2.65,4.06,2.14,0.95,7
HOUSEHOLD_1_472_CA_1_evaluation,0.2018,0.3971,1.73,3.14,4.55,2.43,0.95,7
HOUSEHOLD_1_207_CA_1_evaluation,0.2018,0.3961,1.72,3.14,4.55,2.43,0.95,7
FOODS_2_155_CA_1_evaluation,0.2018,0.4224,1.84,3.25,4.66,2.49,0.95,7
HOUSEHOLD_1_057_CA_1_evaluation,0.2017,0.4271,1.86,3.27,4.68,2.51,0.95,7
FOODS_2_292_CA_1_evaluation,0.2014,0.549,2.39,3.8,5.21,2.81,0.95,7
HOBBIES_1_114_CA_1_evaluation,0.2004,0.357,1.55,2.96,4.36,2.32,0.95,7
HOUSEHOLD_2_132_CA_1_evaluation,0.2003,0.2361,1.03,2.43,3.83,2.01,0.95,7
HOUSEHOLD_1_300_CA_1_evaluation,0.2002,0.3025,1.32,2.72,4.12,2.18,0.95,7
HOUSEHOLD_2_386_CA_1_evaluation,0.2001,0.4114,1.79,3.19,4.59,2.45,0.95,7
FOODS_1_068_CA_1_evaluation,0.2001,0.3982,1.73,3.13,4.53,2.42,0.95,7
HOBBIES_2_037_CA_1_evaluation,0.1999,0.2048,0.89,2.29,3.69,1.92,0.95,7
HOBBIES_2_112_CA_1_evaluation,0.1998,0.3202,1.39,2.79,4.19,2.22,0.95,7
HOUSEHOLD_2_474_CA_1_evaluation,0.1997,0.3088,1.34,2.74,4.14,2.19,0.95,7
HOBBIES_2_102_CA_1_evaluation,0.1993,0.2827,1.23,2.63,4.02,2.12,0.95,7
FOODS_3_799_CA_1_evaluation,0.1992,0.3783,1.65,3.04,4.44,2.36,0.95,7
HOBBIES_2_113_CA_1_evaluation,0.199,0.3455,1.5,2.9,4.29,2.28,0.95,7
HOBBIES_1_031_CA_1_evaluation,0.1989,0.3708,1.61,3.01,4.4,2.34,0.95,7
FOODS_2_027_CA_1_evaluation,0.1989,0.4915,2.14,3.53,4.92,2.65,0.95,7
HOBBIES_1_094_CA_1_evaluation,0.1985,0.4089,1.78,3.17,4.56,2.44,0.95,7
HOUSEHOLD_2_094_CA_1_evaluation,0.1983,0.3507,1.53,2.91,4.3,2.29,0.95,7
HOBBIES_1_245_CA_1_evaluation,0.1982,0.361,1.57,2.96,4.35,2.31,0.95,7
FOODS_3_345_CA_1_evaluation,0.1981,0.3924,1.71,3.09,4.48,2.39,0.95,7
HOBBIES_1_138_CA_1_evaluation,0.1978,0.2755,1.2,2.58,3.97,2.09,0.95,7
FOODS_2_303_CA_1_evaluation,0.1975,0.6817,2.97,4.35,5.73,3.13,0.95,7
HOBBIES_2_078_CA_1_evaluation,0.1975,0.3448,1.5,2.88,4.27,2.27,0.95,7
HOUSEHOLD_2_464_CA_1_evaluation,0.1974,0.2564,1.12,2.5,3.88,2.04,0.95,7
HOBBIES_2_074_CA_1_evaluation,0.1973,0.2644,1.15,2.53,3.91,2.06,0.95,7
HOUSEHOLD_2_131_CA_1_evaluation,0.1972,0.3527,1.53,2.91,4.3,2.28,0.95,7
HOUSEHOLD_2_317_CA_1_evaluation,0.1971,0.3606,1.57,2.95,4.33,2.3,0.95,7
FOODS_1_191_CA_1_evaluation,0.197,0.3736,1.63,3.0,4.38,2.34,0.95,7
HOUSEHOLD_2_156_CA_1_evaluation,0.1969,0.3541,1.54,2.92,4.3,2.28,0.95,7
HOBBIES_2_125_CA_1_evaluation,0.1969,0.2512,1.09,2.47,3.85,2.02,0.95,7
HOBBIES_2_086_CA_1_evaluation,0.1969,0.1031,0.45,1.83,3.21,1.64,0.95,7
HOBBIES_2_021_CA_1_evaluation,0.1969,0.0875,0.38,1.76,3.14,1.6,0.95,7
HOUSEHOLD_2_141_CA_1_evaluation,0.1968,0.3639,1.58,2.96,4.34,2.31,0.95,7
HOUSEHOLD_1_276_CA_1_evaluation,0.1968,0.385,1.68,3.05,4.43,2.36,0.95,7
HOBBIES_2_050_CA_1_evaluation,0.1966,0.2086,0.91,2.28,3.66,1.91,0.95,7
HOUSEHOLD_2_034_CA_1_evaluation,0.1964,0.1341,0.58,1.96,3.33,1.72,0.95,7
HOBBIES_1_315_CA_1_evaluation,0.1964,0.3225,1.4,2.78,4.15,2.2,0.95,7
HOUSEHOLD_2_428_CA_1_evaluation,0.1963,0.2688,1.17,2.54,3.92,2.06,0.95,7
HOBBIES_1_230_CA_1_evaluation,0.1962,0.3339,1.45,2.83,4.2,2.23,0.95,7
HOBBIES_2_095_CA_1_evaluation,0.1961,0.3413,1.49,2.86,4.23,2.25,0.95,7
HOUSEHOLD_2_253_CA_1_evaluation,0.1959,0.2938,1.28,2.65,4.02,2.12,0.95,7
HOUSEHOLD_2_357_CA_1_evaluation,0.1955,0.2637,1.15,2.52,3.88,2.04,0.95,7
HOUSEHOLD_2_103_CA_1_evaluation,0.1954,0.2691,1.17,2.54,3.91,2.06,0.95,7
HOBBIES_2_082_CA_1_evaluation,0.1953,0.3059,1.33,2.7,4.07,2.15,0.95,7
HOBBIES_2_040_CA_1_evaluation,0.1953,0.1702,0.74,2.11,3.47,1.8,0.95,7
HOUSEHOLD_2_224_CA_1_evaluation,0.1953,0.3745,1.63,3.0,4.36,2.33,0.95,7
HOUSEHOLD_2_314_CA_1_evaluation,0.1949,0.1818,0.79,2.16,3.52,1.83,0.95,7
HOUSEHOLD_2_026_CA_1_evaluation,0.1948,0.2663,1.16,2.52,3.89,2.05,0.95,7
HOBBIES_1_092_CA_1_evaluation,0.1948,0.2613,1.14,2.5,3.86,2.03,0.95,7
HOUSEHOLD_2_356_CA_1_evaluation,0.1947,0.2741,1.19,2.56,3.92,2.06,0.95,7
FOODS_2_191_CA_1_evaluation,0.1944,0.3962,1.72,3.08,4.45,2.37,0.95,7
FOODS_2_223_CA_1_evaluation,0.1944,0.4184,1.82,3.18,4.54,2.43,0.95,7
HOUSEHOLD_2_211_CA_1_evaluation,0.1943,0.3049,1.33,2.69,4.05,2.14,0.95,7
HOBBIES_2_083_CA_1_evaluation,0.1942,0.2444,1.06,2.42,3.78,1.99,0.95,7
HOBBIES_2_138_CA_1_evaluation,0.1942,0.0815,0.35,1.71,3.07,1.57,0.95,7
HOBBIES_1_419_CA_1_evaluation,0.1941,0.3722,1.62,2.98,4.34,2.31,0.95,7
FOODS_2_259_CA_1_evaluation,0.1941,0.3965,1.73,3.08,4.44,2.37,0.95,7
HOUSEHOLD_2_121_CA_1_evaluation,0.1939,0.2297,1.0,2.36,3.71,1.94,0.95,7
HOUSEHOLD_2_515_CA_1_evaluation,0.1939,0.2326,1.01,2.37,3.73,1.95,0.95,7
HOBBIES_2_012_CA_1_evaluation,0.1935,0.2595,1.13,2.48,3.84,2.02,0.95,7
HOBBIES_2_090_CA_1_evaluation,0.1935,0.2211,0.96,2.32,3.67,1.92,0.95,7
HOUSEHOLD_2_245_CA_1_evaluation,0.1931,0.0842,0.37,1.72,3.07,1.57,0.95,7
HOUSEHOLD_2_436_CA_1_evaluation,0.1931,0.2296,1.0,2.35,3.7,1.94,0.95,7
FOODS_2_229_CA_1_evaluation,0.193,0.4065,1.77,3.12,4.47,2.39,0.95,7
HOUSEHOLD_2_278_CA_1_evaluation,0.1929,0.1486,0.65,2.0,3.35,1.73,0.95,7
HOUSEHOLD_2_302_CA_1_evaluation,0.1929,0.2273,0.99,2.34,3.69,1.93,0.95,7
HOUSEHOLD_2_104_CA_1_evaluation,0.1928,0.3742,1.63,2.98,4.33,2.31,0.95,7
HOUSEHOLD_2_367_CA_1_evaluation,0.1926,0.3533,1.54,2.89,4.23,2.25,0.95,7
HOBBIES_2_108_CA_1_evaluation,0.1925,0.2799,1.22,2.57,3.91,2.06,0.95,7
HOUSEHOLD_2_489_CA_1_evaluation,0.1924,0.3569,1.55,2.9,4.25,2.26,0.95,7
HOBBIES_2_027_CA_1_evaluation,0.1919,0.1618,0.7,2.05,3.39,1.76,0.95,7
HOBBIES_1_347_CA_1_evaluation,0.1916,0.3101,1.35,2.69,4.03,2.14,0.95,7
HOUSEHOLD_2_243_CA_1_evaluation,0.1915,0.2491,1.08,2.42,3.77,1.98,0.95,7
HOUSEHOLD_2_318_CA_1_evaluation,0.1914,0.1413,0.62,1.96,3.29,1.7,0.95,7
HOUSEHOLD_2_010_CA_1_evaluation,0.1913,0.3508,1.53,2.87,4.21,2.24,0.95,7
HOUSEHOLD_2_192_CA_1_evaluation,0.1912,0.0928,0.4,1.74,3.08,1.58,0.95,7
HOUSEHOLD_2_133_CA_1_evaluation,0.1911,0.3714,1.62,2.95,4.29,2.29,0.95,7
HOBBIES_2_146_CA_1_evaluation,0.1911,0.2497,1.09,2.42,3.76,1.98,0.95,7
HOUSEHOLD_2_504_CA_1_evaluation,0.1911,0.2026,0.88,2.22,3.56,1.86,0.95,7
